"Plot Title: 20415920 (Agat)"
"#","Date Time, GMT+10:00","Temp, °C (LGR S/N: 20415920, SEN S/N: 20415920)","Intensity, Lux (LGR S/N: 20415920, SEN S/N: 20415920)","Coupler Attached (LGR S/N: 20415920)","Host Connected (LGR S/N: 20415920)","Stopped (LGR S/N: 20415920)","End Of File (LGR S/N: 20415920)"
47,10/22/19 01:00:00 PM,22.429,0.0,,,,
48,10/22/19 01:30:00 PM,22.429,0.0,,,,
49,10/22/19 02:00:00 PM,22.333,0.0,,,,
50,10/22/19 02:30:00 PM,22.333,0.0,,,,
51,10/22/19 03:00:00 PM,22.429,0.0,,,,
52,10/22/19 03:30:00 PM,22.525,0.0,,,,
53,10/22/19 04:00:00 PM,22.525,0.0,,,,
54,10/22/19 04:30:00 PM,22.621,0.0,,,,
55,10/22/19 05:00:00 PM,22.621,0.0,,,,
56,10/22/19 05:30:00 PM,22.621,0.0,,,,
57,10/22/19 06:00:00 PM,22.621,0.0,,,,
58,10/22/19 06:30:00 PM,22.621,0.0,,,,
59,10/22/19 07:00:00 PM,22.621,0.0,,,,
60,10/22/19 07:30:00 PM,22.621,0.0,,,,
61,10/22/19 08:00:00 PM,22.621,0.0,,,,
62,10/22/19 08:30:00 PM,22.621,0.0,,,,
63,10/22/19 09:00:00 PM,22.621,0.0,,,,
64,10/22/19 09:30:00 PM,22.621,0.0,,,,
65,10/22/19 10:00:00 PM,22.621,0.0,,,,
66,10/22/19 10:30:00 PM,22.717,0.0,,,,
67,10/22/19 11:00:00 PM,22.717,0.0,,,,
68,10/22/19 11:30:00 PM,22.717,0.0,,,,
69,10/23/19 12:00:00 AM,22.812,0.0,,,,
70,10/23/19 12:30:00 AM,22.812,0.0,,,,
71,10/23/19 01:00:00 AM,22.717,0.0,,,,
72,10/23/19 01:30:00 AM,22.717,0.0,,,,
73,10/23/19 02:00:00 AM,22.717,0.0,,,,
74,10/23/19 02:30:00 AM,22.717,0.0,,,,
75,10/23/19 03:00:00 AM,22.717,0.0,,,,
76,10/23/19 03:30:00 AM,22.812,0.0,,,,
77,10/23/19 04:00:00 AM,22.812,0.0,,,,
78,10/23/19 04:30:00 AM,22.812,0.0,,,,
79,10/23/19 05:00:00 AM,22.812,0.0,,,,
80,10/23/19 05:30:00 AM,22.812,0.0,,,,
81,10/23/19 06:00:00 AM,22.812,0.0,,,,
82,10/23/19 06:30:00 AM,22.908,0.0,,,,
83,10/23/19 07:00:00 AM,22.908,0.0,,,,
84,10/23/19 07:30:00 AM,22.812,0.0,,,,
85,10/23/19 08:00:00 AM,22.621,0.0,,,,
86,10/23/19 08:30:00 AM,22.717,0.0,,,,
87,10/23/19 09:00:00 AM,22.525,0.0,,,,
88,10/23/19 09:30:00 AM,22.429,0.0,,,,
89,10/23/19 10:00:00 AM,22.429,0.0,,,,
90,10/23/19 10:30:00 AM,22.717,0.0,,,,
91,10/23/19 11:00:00 AM,28.258,1894.5,,,,
92,10/23/19 11:30:00 AM,30.963,2152.8,,,,
93,10/23/19 12:00:00 PM,32.188,4994.5,,,,
94,10/23/19 12:30:00 PM,32.600,5166.7,,,,
95,10/23/19 01:00:00 PM,31.370,2325.0,,,,
96,10/23/19 01:30:00 PM,32.394,5166.7,,,,
97,10/23/19 02:00:00 PM,32.188,10333.4,,,,
98,10/23/19 02:30:00 PM,31.472,2583.4,,,,
99,10/23/19 03:00:00 PM,31.676,6544.5,,,,
100,10/23/19 03:30:00 PM,31.472,5338.9,,,,
101,10/23/19 04:00:00 PM,31.370,8266.7,,,,
102,10/23/19 04:30:00 PM,31.166,15844.5,,,,
103,10/23/19 05:00:00 PM,30.963,6200.0,,,,
104,10/23/19 05:30:00 PM,30.760,581.3,,,,
105,10/23/19 06:00:00 PM,30.659,43.1,,,,
106,10/23/19 06:30:00 PM,30.760,0.0,,,,
107,10/23/19 07:00:00 PM,30.558,0.0,,,,
108,10/23/19 07:30:00 PM,30.356,0.0,,,,
109,10/23/19 08:00:00 PM,30.154,0.0,,,,
110,10/23/19 08:30:00 PM,30.054,0.0,,,,
111,10/23/19 09:00:00 PM,29.853,0.0,,,,
112,10/23/19 09:30:00 PM,29.652,0.0,,,,
113,10/23/19 10:00:00 PM,29.552,0.0,,,,
114,10/23/19 10:30:00 PM,29.452,0.0,,,,
115,10/23/19 11:00:00 PM,29.552,0.0,,,,
116,10/23/19 11:30:00 PM,29.552,0.0,,,,
117,10/24/19 12:00:00 AM,29.452,0.0,,,,
118,10/24/19 12:30:00 AM,29.452,0.0,,,,
119,10/24/19 01:00:00 AM,29.352,0.0,,,,
120,10/24/19 01:30:00 AM,29.352,0.0,,,,
121,10/24/19 02:00:00 AM,29.352,0.0,,,,
122,10/24/19 02:30:00 AM,29.352,0.0,,,,
123,10/24/19 03:00:00 AM,29.352,0.0,,,,
124,10/24/19 03:30:00 AM,29.352,0.0,,,,
125,10/24/19 04:00:00 AM,29.352,0.0,,,,
126,10/24/19 04:30:00 AM,29.252,0.0,,,,
127,10/24/19 05:00:00 AM,29.252,0.0,,,,
128,10/24/19 05:30:00 AM,29.352,0.0,,,,
129,10/24/19 06:00:00 AM,29.352,0.0,,,,
130,10/24/19 06:30:00 AM,29.252,226.0,,,,
131,10/24/19 07:00:00 AM,29.352,753.5,,,,
132,10/24/19 07:30:00 AM,29.352,1302.4,,,,
133,10/24/19 08:00:00 AM,29.452,1216.3,,,,
134,10/24/19 08:30:00 AM,29.853,3444.5,,,,
135,10/24/19 09:00:00 AM,30.054,3272.2,,,,
136,10/24/19 09:30:00 AM,29.853,1722.2,,,,
137,10/24/19 10:00:00 AM,29.652,570.5,,,,
138,10/24/19 10:30:00 AM,30.862,4305.6,,,,
139,10/24/19 11:00:00 AM,31.064,4305.6,,,,
140,10/24/19 11:30:00 AM,31.574,4305.6,,,,
141,10/24/19 12:00:00 PM,32.188,11022.3,,,,
142,10/24/19 12:30:00 PM,32.291,3444.5,,,,
143,10/24/19 01:00:00 PM,31.370,2497.2,,,,
144,10/24/19 01:30:00 PM,32.704,7233.4,,,,
145,10/24/19 02:00:00 PM,31.880,2927.8,,,,
146,10/24/19 02:30:00 PM,32.291,6544.5,,,,
147,10/24/19 03:00:00 PM,31.983,2325.0,,,,
148,10/24/19 03:30:00 PM,31.983,4133.4,,,,
149,10/24/19 04:00:00 PM,31.778,2583.4,,,,
150,10/24/19 04:30:00 PM,31.574,1463.9,,,,
151,10/24/19 05:00:00 PM,31.268,882.6,,,,
152,10/24/19 05:30:00 PM,31.064,183.0,,,,
153,10/24/19 06:00:00 PM,30.760,0.0,,,,
154,10/24/19 06:30:00 PM,30.457,0.0,,,,
155,10/24/19 07:00:00 PM,30.457,0.0,,,,
156,10/24/19 07:30:00 PM,30.356,0.0,,,,
157,10/24/19 08:00:00 PM,30.255,0.0,,,,
158,10/24/19 08:30:00 PM,30.255,0.0,,,,
159,10/24/19 09:00:00 PM,29.953,0.0,,,,
160,10/24/19 09:30:00 PM,29.752,0.0,,,,
161,10/24/19 10:00:00 PM,29.652,0.0,,,,
162,10/24/19 10:30:00 PM,29.452,0.0,,,,
163,10/24/19 11:00:00 PM,29.352,0.0,,,,
164,10/24/19 11:30:00 PM,29.252,0.0,,,,
165,10/25/19 12:00:00 AM,29.152,0.0,,,,
166,10/25/19 12:30:00 AM,29.152,0.0,,,,
167,10/25/19 01:00:00 AM,29.152,0.0,,,,
168,10/25/19 01:30:00 AM,29.152,0.0,,,,
169,10/25/19 02:00:00 AM,29.152,0.0,,,,
170,10/25/19 02:30:00 AM,29.053,0.0,,,,
171,10/25/19 03:00:00 AM,29.053,0.0,,,,
172,10/25/19 03:30:00 AM,29.152,0.0,,,,
173,10/25/19 04:00:00 AM,29.053,0.0,,,,
174,10/25/19 04:30:00 AM,29.053,0.0,,,,
175,10/25/19 05:00:00 AM,29.053,0.0,,,,
176,10/25/19 05:30:00 AM,28.953,0.0,,,,
177,10/25/19 06:00:00 AM,28.953,0.0,,,,
178,10/25/19 06:30:00 AM,29.053,204.5,,,,
179,10/25/19 07:00:00 AM,29.053,968.8,,,,
180,10/25/19 07:30:00 AM,29.152,2238.9,,,,
181,10/25/19 08:00:00 AM,29.152,2411.1,,,,
182,10/25/19 08:30:00 AM,28.953,1076.4,,,,
183,10/25/19 09:00:00 AM,29.552,3100.0,,,,
184,10/25/19 09:30:00 AM,29.953,3961.1,,,,
185,10/25/19 10:00:00 AM,29.752,1894.5,,,,
186,10/25/19 10:30:00 AM,30.963,3616.7,,,,
187,10/25/19 11:00:00 AM,31.472,5166.7,,,,
188,10/25/19 11:30:00 AM,31.472,7577.8,,,,
189,10/25/19 12:00:00 PM,31.370,2669.5,,,,
190,10/25/19 12:30:00 PM,32.394,6544.5,,,,
191,10/25/19 01:00:00 PM,32.600,9644.5,,,,
192,10/25/19 01:30:00 PM,32.704,6200.0,,,,
193,10/25/19 02:00:00 PM,32.600,10677.8,,,,
194,10/25/19 02:30:00 PM,32.807,18600.1,,,,
195,10/25/19 03:00:00 PM,32.807,5166.7,,,,
196,10/25/19 03:30:00 PM,32.704,12400.1,,,,
197,10/25/19 04:00:00 PM,32.394,1636.1,,,,
198,10/25/19 04:30:00 PM,32.086,3616.7,,,,
199,10/25/19 05:00:00 PM,31.676,1141.0,,,,
200,10/25/19 05:30:00 PM,31.472,409.0,,,,
201,10/25/19 06:00:00 PM,31.370,21.5,,,,
202,10/25/19 06:30:00 PM,31.064,0.0,,,,
203,10/25/19 07:00:00 PM,30.963,0.0,,,,
204,10/25/19 07:30:00 PM,30.558,0.0,,,,
205,10/25/19 08:00:00 PM,30.457,0.0,,,,
206,10/25/19 08:30:00 PM,30.054,0.0,,,,
207,10/25/19 09:00:00 PM,29.652,0.0,,,,
208,10/25/19 09:30:00 PM,29.552,0.0,,,,
209,10/25/19 10:00:00 PM,29.452,0.0,,,,
210,10/25/19 10:30:00 PM,29.452,0.0,,,,
211,10/25/19 11:00:00 PM,29.252,0.0,,,,
212,10/25/19 11:30:00 PM,29.152,0.0,,,,
213,10/26/19 12:00:00 AM,29.053,0.0,,,,
214,10/26/19 12:30:00 AM,29.053,0.0,,,,
215,10/26/19 01:00:00 AM,29.053,0.0,,,,
216,10/26/19 01:30:00 AM,29.053,0.0,,,,
217,10/26/19 02:00:00 AM,29.053,0.0,,,,
218,10/26/19 02:30:00 AM,29.053,0.0,,,,
219,10/26/19 03:00:00 AM,29.053,0.0,,,,
220,10/26/19 03:30:00 AM,28.953,0.0,,,,
221,10/26/19 04:00:00 AM,29.053,0.0,,,,
222,10/26/19 04:30:00 AM,29.053,0.0,,,,
223,10/26/19 05:00:00 AM,29.053,0.0,,,,
224,10/26/19 05:30:00 AM,28.953,0.0,,,,
225,10/26/19 06:00:00 AM,28.853,0.0,,,,
226,10/26/19 06:30:00 AM,28.953,236.8,,,,
227,10/26/19 07:00:00 AM,28.953,559.7,,,,
228,10/26/19 07:30:00 AM,29.053,1550.0,,,,
229,10/26/19 08:00:00 AM,29.252,2066.7,,,,
230,10/26/19 08:30:00 AM,29.652,2066.7,,,,
231,10/26/19 09:00:00 AM,29.853,2583.4,,,,
232,10/26/19 09:30:00 AM,29.853,3272.2,,,,
233,10/26/19 10:00:00 AM,30.659,4994.5,,,,
234,10/26/19 10:30:00 AM,30.862,5166.7,,,,
235,10/26/19 11:00:00 AM,31.064,4305.6,,,,
236,10/26/19 11:30:00 AM,31.778,7233.4,,,,
237,10/26/19 12:00:00 PM,32.291,3444.5,,,,
238,10/26/19 12:30:00 PM,32.704,5511.1,,,,
239,10/26/19 01:00:00 PM,32.911,2325.0,,,,
240,10/26/19 01:30:00 PM,33.014,3961.1,,,,
241,10/26/19 02:00:00 PM,32.188,2927.8,,,,
242,10/26/19 02:30:00 PM,32.704,7233.4,,,,
243,10/26/19 03:00:00 PM,32.600,13777.9,,,,
244,10/26/19 03:30:00 PM,31.778,1808.3,,,,
245,10/26/19 04:00:00 PM,31.676,979.5,,,,
246,10/26/19 04:30:00 PM,31.778,1722.2,,,,
247,10/26/19 05:00:00 PM,31.778,2583.4,,,,
248,10/26/19 05:30:00 PM,31.778,247.6,,,,
249,10/26/19 06:00:00 PM,31.676,21.5,,,,
250,10/26/19 06:30:00 PM,31.166,0.0,,,,
251,10/26/19 07:00:00 PM,30.963,0.0,,,,
252,10/26/19 07:30:00 PM,30.963,0.0,,,,
253,10/26/19 08:00:00 PM,30.760,0.0,,,,
254,10/26/19 08:30:00 PM,30.457,0.0,,,,
255,10/26/19 09:00:00 PM,30.356,0.0,,,,
256,10/26/19 09:30:00 PM,30.255,0.0,,,,
257,10/26/19 10:00:00 PM,30.154,0.0,,,,
258,10/26/19 10:30:00 PM,29.853,0.0,,,,
259,10/26/19 11:00:00 PM,29.652,0.0,,,,
260,10/26/19 11:30:00 PM,29.452,0.0,,,,
261,10/27/19 12:00:00 AM,29.152,0.0,,,,
262,10/27/19 12:30:00 AM,29.053,0.0,,,,
263,10/27/19 01:00:00 AM,28.853,0.0,,,,
264,10/27/19 01:30:00 AM,28.853,0.0,,,,
265,10/27/19 02:00:00 AM,28.853,0.0,,,,
266,10/27/19 02:30:00 AM,28.953,0.0,,,,
267,10/27/19 03:00:00 AM,29.053,0.0,,,,
268,10/27/19 03:30:00 AM,29.152,0.0,,,,
269,10/27/19 04:00:00 AM,29.152,0.0,,,,
270,10/27/19 04:30:00 AM,29.152,0.0,,,,
271,10/27/19 05:00:00 AM,29.152,0.0,,,,
272,10/27/19 05:30:00 AM,29.152,0.0,,,,
273,10/27/19 06:00:00 AM,29.152,0.0,,,,
274,10/27/19 06:30:00 AM,29.053,86.1,,,,
275,10/27/19 07:00:00 AM,29.152,430.6,,,,
276,10/27/19 07:30:00 AM,29.352,904.2,,,,
277,10/27/19 08:00:00 AM,29.252,1291.7,,,,
278,10/27/19 08:30:00 AM,29.452,3444.5,,,,
279,10/27/19 09:00:00 AM,29.652,2927.8,,,,
280,10/27/19 09:30:00 AM,29.652,2325.0,,,,
281,10/27/19 10:00:00 AM,29.552,2152.8,,,,
282,10/27/19 10:30:00 AM,29.853,3100.0,,,,
283,10/27/19 11:00:00 AM,30.356,4305.6,,,,
284,10/27/19 11:30:00 AM,30.659,4477.8,,,,
285,10/27/19 12:00:00 PM,30.760,3788.9,,,,
286,10/27/19 12:30:00 PM,30.963,4133.4,,,,
287,10/27/19 01:00:00 PM,31.064,4477.8,,,,
288,10/27/19 01:30:00 PM,31.166,3788.9,,,,
289,10/27/19 02:00:00 PM,31.574,11022.3,,,,
290,10/27/19 02:30:00 PM,31.370,3961.1,,,,
291,10/27/19 03:00:00 PM,31.370,5338.9,,,,
292,10/27/19 03:30:00 PM,31.268,4133.4,,,,
293,10/27/19 04:00:00 PM,31.166,1808.3,,,,
294,10/27/19 04:30:00 PM,31.064,1463.9,,,,
295,10/27/19 05:00:00 PM,30.963,1044.1,,,,
296,10/27/19 05:30:00 PM,30.862,484.4,,,,
297,10/27/19 06:00:00 PM,30.862,21.5,,,,
298,10/27/19 06:30:00 PM,30.862,0.0,,,,
299,10/27/19 07:00:00 PM,29.752,0.0,,,,
300,10/27/19 07:30:00 PM,29.752,0.0,,,,
301,10/27/19 08:00:00 PM,29.752,0.0,,,,
302,10/27/19 08:30:00 PM,30.356,0.0,,,,
303,10/27/19 09:00:00 PM,30.356,0.0,,,,
304,10/27/19 09:30:00 PM,30.356,0.0,,,,
305,10/27/19 10:00:00 PM,30.255,0.0,,,,
306,10/27/19 10:30:00 PM,30.054,0.0,,,,
307,10/27/19 11:00:00 PM,29.953,0.0,,,,
308,10/27/19 11:30:00 PM,29.752,0.0,,,,
309,10/28/19 12:00:00 AM,29.652,0.0,,,,
310,10/28/19 12:30:00 AM,29.552,0.0,,,,
311,10/28/19 01:00:00 AM,29.452,0.0,,,,
312,10/28/19 01:30:00 AM,29.352,0.0,,,,
313,10/28/19 02:00:00 AM,29.252,0.0,,,,
314,10/28/19 02:30:00 AM,29.152,0.0,,,,
315,10/28/19 03:00:00 AM,29.053,0.0,,,,
316,10/28/19 03:30:00 AM,29.053,0.0,,,,
317,10/28/19 04:00:00 AM,29.053,0.0,,,,
318,10/28/19 04:30:00 AM,29.053,0.0,,,,
319,10/28/19 05:00:00 AM,28.953,0.0,,,,
320,10/28/19 05:30:00 AM,28.853,0.0,,,,
321,10/28/19 06:00:00 AM,28.953,0.0,,,,
322,10/28/19 06:30:00 AM,28.953,193.8,,,,
323,10/28/19 07:00:00 AM,29.152,419.8,,,,
324,10/28/19 07:30:00 AM,29.152,581.3,,,,
325,10/28/19 08:00:00 AM,29.252,818.1,,,,
326,10/28/19 08:30:00 AM,29.552,1377.8,,,,
327,10/28/19 09:00:00 AM,30.054,5166.7,,,,
328,10/28/19 09:30:00 AM,30.054,3100.0,,,,
329,10/28/19 10:00:00 AM,29.853,2238.9,,,,
330,10/28/19 10:30:00 AM,30.356,2927.8,,,,
331,10/28/19 11:00:00 AM,30.457,1722.2,,,,
332,10/28/19 11:30:00 AM,30.862,4477.8,,,,
333,10/28/19 12:00:00 PM,30.760,3616.7,,,,
334,10/28/19 12:30:00 PM,31.166,4477.8,,,,
335,10/28/19 01:00:00 PM,31.370,3444.5,,,,
336,10/28/19 01:30:00 PM,32.394,10333.4,,,,
337,10/28/19 02:00:00 PM,32.600,7233.4,,,,
338,10/28/19 02:30:00 PM,32.911,6200.0,,,,
339,10/28/19 03:00:00 PM,32.911,9644.5,,,,
340,10/28/19 03:30:00 PM,32.188,2755.6,,,,
341,10/28/19 04:00:00 PM,31.880,979.5,,,,
342,10/28/19 04:30:00 PM,31.880,828.8,,,,
343,10/28/19 05:00:00 PM,31.574,538.2,,,,
344,10/28/19 05:30:00 PM,31.064,161.5,,,,
345,10/28/19 06:00:00 PM,30.862,0.0,,,,
346,10/28/19 06:30:00 PM,30.760,0.0,,,,
347,10/28/19 07:00:00 PM,30.558,0.0,,,,
348,10/28/19 07:30:00 PM,30.356,0.0,,,,
349,10/28/19 08:00:00 PM,30.255,0.0,,,,
350,10/28/19 08:30:00 PM,30.154,0.0,,,,
351,10/28/19 09:00:00 PM,30.054,0.0,,,,
352,10/28/19 09:30:00 PM,29.953,0.0,,,,
353,10/28/19 10:00:00 PM,29.853,0.0,,,,
354,10/28/19 10:30:00 PM,29.752,0.0,,,,
355,10/28/19 11:00:00 PM,29.552,0.0,,,,
356,10/28/19 11:30:00 PM,29.352,0.0,,,,
357,10/29/19 12:00:00 AM,29.252,0.0,,,,
358,10/29/19 12:30:00 AM,29.152,0.0,,,,
359,10/29/19 01:00:00 AM,29.053,0.0,,,,
360,10/29/19 01:30:00 AM,28.953,0.0,,,,
361,10/29/19 02:00:00 AM,28.853,0.0,,,,
362,10/29/19 02:30:00 AM,28.754,0.0,,,,
363,10/29/19 03:00:00 AM,28.754,0.0,,,,
364,10/29/19 03:30:00 AM,28.655,0.0,,,,
365,10/29/19 04:00:00 AM,28.555,0.0,,,,
366,10/29/19 04:30:00 AM,28.555,0.0,,,,
367,10/29/19 05:00:00 AM,28.555,0.0,,,,
368,10/29/19 05:30:00 AM,28.456,0.0,,,,
369,10/29/19 06:00:00 AM,28.456,0.0,,,,
370,10/29/19 06:30:00 AM,28.555,107.6,,,,
371,10/29/19 07:00:00 AM,28.655,914.9,,,,
372,10/29/19 07:30:00 AM,29.053,1377.8,,,,
373,10/29/19 08:00:00 AM,29.252,785.8,,,,
374,10/29/19 08:30:00 AM,29.452,527.4,,,,
375,10/29/19 09:00:00 AM,29.552,1894.5,,,,
376,10/29/19 09:30:00 AM,29.752,2066.7,,,,
377,10/29/19 10:00:00 AM,29.352,1141.0,,,,
378,10/29/19 10:30:00 AM,30.760,4994.5,,,,
379,10/29/19 11:00:00 AM,30.862,4305.6,,,,
380,10/29/19 11:30:00 AM,30.154,3100.0,,,,
381,10/29/19 12:00:00 PM,30.457,3100.0,,,,
382,10/29/19 12:30:00 PM,30.862,5511.1,,,,
383,10/29/19 01:00:00 PM,31.268,10333.4,,,,
384,10/29/19 01:30:00 PM,30.760,2325.0,,,,
385,10/29/19 02:00:00 PM,30.659,2497.2,,,,
386,10/29/19 02:30:00 PM,30.963,12400.1,,,,
387,10/29/19 03:00:00 PM,31.064,2927.8,,,,
388,10/29/19 03:30:00 PM,31.370,8611.2,,,,
389,10/29/19 04:00:00 PM,31.268,7233.4,,,,
390,10/29/19 04:30:00 PM,31.166,5511.1,,,,
391,10/29/19 05:00:00 PM,31.268,1270.1,,,,
392,10/29/19 05:30:00 PM,30.255,398.3,,,,
393,10/29/19 06:00:00 PM,29.853,10.8,,,,
394,10/29/19 06:30:00 PM,29.752,0.0,,,,
395,10/29/19 07:00:00 PM,29.752,0.0,,,,
396,10/29/19 07:30:00 PM,29.752,0.0,,,,
397,10/29/19 08:00:00 PM,29.752,0.0,,,,
398,10/29/19 08:30:00 PM,29.853,0.0,,,,
399,10/29/19 09:00:00 PM,29.853,0.0,,,,
400,10/29/19 09:30:00 PM,29.853,0.0,,,,
401,10/29/19 10:00:00 PM,29.853,0.0,,,,
402,10/29/19 10:30:00 PM,29.853,0.0,,,,
403,10/29/19 11:00:00 PM,29.853,0.0,,,,
404,10/29/19 11:30:00 PM,29.953,0.0,,,,
405,10/30/19 12:00:00 AM,30.154,0.0,,,,
406,10/30/19 12:30:00 AM,30.054,0.0,,,,
407,10/30/19 01:00:00 AM,30.154,0.0,,,,
408,10/30/19 01:30:00 AM,29.953,0.0,,,,
409,10/30/19 02:00:00 AM,29.853,0.0,,,,
410,10/30/19 02:30:00 AM,29.752,0.0,,,,
411,10/30/19 03:00:00 AM,29.752,0.0,,,,
412,10/30/19 03:30:00 AM,29.652,0.0,,,,
413,10/30/19 04:00:00 AM,29.452,0.0,,,,
414,10/30/19 04:30:00 AM,29.352,0.0,,,,
415,10/30/19 05:00:00 AM,29.252,0.0,,,,
416,10/30/19 05:30:00 AM,29.152,0.0,,,,
417,10/30/19 06:00:00 AM,29.452,0.0,,,,
418,10/30/19 06:30:00 AM,29.552,118.4,,,,
419,10/30/19 07:00:00 AM,29.552,516.7,,,,
420,10/30/19 07:30:00 AM,29.652,1636.1,,,,
421,10/30/19 08:00:00 AM,29.953,4133.4,,,,
422,10/30/19 08:30:00 AM,29.953,2497.2,,,,
423,10/30/19 09:00:00 AM,30.356,2152.8,,,,
424,10/30/19 09:30:00 AM,30.054,1550.0,,,,
425,10/30/19 10:00:00 AM,30.255,1550.0,,,,
426,10/30/19 10:30:00 AM,30.356,1636.1,,,,
427,10/30/19 11:00:00 AM,30.457,2497.2,,,,
428,10/30/19 11:30:00 AM,30.558,2583.4,,,,
429,10/30/19 12:00:00 PM,31.064,4133.4,,,,
430,10/30/19 12:30:00 PM,30.963,3616.7,,,,
431,10/30/19 01:00:00 PM,31.370,4305.6,,,,
432,10/30/19 01:30:00 PM,31.268,3444.5,,,,
433,10/30/19 02:00:00 PM,31.676,2669.5,,,,
434,10/30/19 02:30:00 PM,31.778,8611.2,,,,
435,10/30/19 03:00:00 PM,31.268,3444.5,,,,
436,10/30/19 03:30:00 PM,31.064,1636.1,,,,
437,10/30/19 04:00:00 PM,31.064,1808.3,,,,
438,10/30/19 04:30:00 PM,30.963,1377.8,,,,
439,10/30/19 05:00:00 PM,30.862,764.2,,,,
440,10/30/19 05:30:00 PM,30.862,247.6,,,,
441,10/30/19 06:00:00 PM,30.659,0.0,,,,
442,10/30/19 06:30:00 PM,30.558,0.0,,,,
443,10/30/19 07:00:00 PM,30.659,0.0,,,,
444,10/30/19 07:30:00 PM,30.255,0.0,,,,
445,10/30/19 08:00:00 PM,29.853,0.0,,,,
446,10/30/19 08:30:00 PM,29.853,0.0,,,,
447,10/30/19 09:00:00 PM,29.853,0.0,,,,
448,10/30/19 09:30:00 PM,29.853,0.0,,,,
449,10/30/19 10:00:00 PM,29.853,0.0,,,,
450,10/30/19 10:30:00 PM,29.853,0.0,,,,
451,10/30/19 11:00:00 PM,29.953,0.0,,,,
452,10/30/19 11:30:00 PM,30.154,0.0,,,,
453,10/31/19 12:00:00 AM,30.154,0.0,,,,
454,10/31/19 12:30:00 AM,30.054,0.0,,,,
455,10/31/19 01:00:00 AM,29.953,0.0,,,,
456,10/31/19 01:30:00 AM,29.853,0.0,,,,
457,10/31/19 02:00:00 AM,29.752,0.0,,,,
458,10/31/19 02:30:00 AM,29.752,0.0,,,,
459,10/31/19 03:00:00 AM,29.652,0.0,,,,
460,10/31/19 03:30:00 AM,29.552,0.0,,,,
461,10/31/19 04:00:00 AM,29.552,0.0,,,,
462,10/31/19 04:30:00 AM,29.352,0.0,,,,
463,10/31/19 05:00:00 AM,29.252,0.0,,,,
464,10/31/19 05:30:00 AM,29.152,0.0,,,,
465,10/31/19 06:00:00 AM,29.053,0.0,,,,
